Station, StationDesc, DateTime, Sample_Date, Sample_Time, RoundedDepth_m,Salinity_ppt,Temp_C,DO_mgL,pH,Turbidity_ntu,Chl_ugL
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 08:07:00.0, 06/30/2016, 08:07:00,1,12.88,26.46,6.92,8.07,4.9, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 08:09:00.0, 06/30/2016, 08:09:00,0.5,12.88,26.45,6.94,8.07,5, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 09:02:00.0, 06/30/2016, 09:02:00,2.5,12.98,26.36,6.75,8.04,5.4, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 09:04:00.0, 06/30/2016, 09:04:00,1.5,12.98,26.39,6.75,8.03,4.7, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 09:06:00.0, 06/30/2016, 09:06:00,1,12.98,26.52,6.75,8.03,4.6, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 09:08:00.0, 06/30/2016, 09:08:00,0.5,12.95,26.67,6.97,8.06,4.5, 1.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 10:02:00.0, 06/30/2016, 10:02:00,2.5,13,26.43,6.7,8.03,6.5, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 10:04:00.0, 06/30/2016, 10:04:00,1.5,13.01,26.45,6.76,8.04,6.3, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 10:06:00.0, 06/30/2016, 10:06:00,0.5,13.01,26.5,6.82,8.04,5.9, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 10:08:00.0, 06/30/2016, 10:08:00,0.5,13.05,26.79,6.86,8.04,4.6, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 11:02:00.0, 06/30/2016, 11:02:00,2.5,13,26.42,6.82,8.07,7.3, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 11:04:00.0, 06/30/2016, 11:04:00,1.5,13.02,26.49,6.92,8.08,6.2, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 11:06:00.0, 06/30/2016, 11:06:00,1,13.01,26.62,6.96,8.07,5.2, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 11:08:00.0, 06/30/2016, 11:08:00,0.5,13.03,26.73,6.96,8.07,4.8, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 12:02:00.0, 06/30/2016, 12:02:00,2.5,13.01,26.67,7.07,8.1,5.4, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 12:04:00.0, 06/30/2016, 12:04:00,1.5,13.02,26.77,7.16,8.11,5.1, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 12:06:00.0, 06/30/2016, 12:06:00,0.5,13.04,27.19,7.2,8.11,4.7, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 12:08:00.0, 06/30/2016, 12:08:00,0.5,13.03,27.44,7.29,8.12,4.7, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 13:02:00.0, 06/30/2016, 13:02:00,2.5,12.96,26.71,6.99,8.07,7.5, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 13:04:00.0, 06/30/2016, 13:04:00,1.5,13.01,27.14,7.26,8.13,4.8, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 13:06:00.0, 06/30/2016, 13:06:00,1,13.01,27.2,7.35,8.13,5, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 13:08:00.0, 06/30/2016, 13:08:00,0.5,13.03,27.41,7.41,8.14,4.6, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 14:02:00.0, 06/30/2016, 14:02:00,2.5,12.96,26.99,7.43,8.14,6.3, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 14:04:00.0, 06/30/2016, 14:04:00,1.5,13,27.73,7.48,8.15,4.3, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 14:06:00.0, 06/30/2016, 14:06:00,1,13.03,27.84,7.56,8.16,4.4, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 14:08:00.0, 06/30/2016, 14:08:00,0.5,13.02,27.99,7.64,8.18,4.5, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 15:02:00.0, 06/30/2016, 15:02:00,2.5,12.95,27.31,7.58,8.18,5.3, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 15:04:00.0, 06/30/2016, 15:04:00,1.5,12.92,27.64,7.78,8.21,5.5, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 15:06:00.0, 06/30/2016, 15:06:00,1,12.89,27.77,7.87,8.22,5.4, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 15:09:00.0, 06/30/2016, 15:09:00,0.5,12.9,27.75,7.86,8.22,5.5, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 16:02:00.0, 06/30/2016, 16:02:00,2.5,12.95,27.09,7.15,8.11,7.9, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 16:04:00.0, 06/30/2016, 16:04:00,1.5,12.9,27.18,7.51,8.18,7.2, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 16:06:00.0, 06/30/2016, 16:06:00,1,12.84,27.59,7.82,8.24,5.3, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 16:08:00.0, 06/30/2016, 16:08:00,0.5,12.82,27.7,7.93,8.24,5.1, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 17:02:00.0, 06/30/2016, 17:02:00,2,12.93,26.91,7.18,8.12,6.9, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 17:04:00.0, 06/30/2016, 17:04:00,1.5,12.87,27.07,7.32,8.16,6.2, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 17:06:00.0, 06/30/2016, 17:06:00,1,12.86,27.19,7.95,8.27,6.2, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 17:09:00.0, 06/30/2016, 17:09:00,0.5,12.89,27.66,8.94,8.41,5.1, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 18:02:00.0, 06/30/2016, 18:02:00,2.5,12.95,26.82,6.65,8.05,7.2, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 18:04:00.0, 06/30/2016, 18:04:00,1.5,12.88,27.2,7.66,8.22,5.7, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 18:06:00.0, 06/30/2016, 18:06:00,1,12.88,27.55,8.6,8.37,5.7, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 18:08:00.0, 06/30/2016, 18:08:00,0.5,12.87,27.57,8.77,8.39,5.4, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 19:02:00.0, 06/30/2016, 19:02:00,2,12.9,27.2,7.37,8.16,5.5, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 19:04:00.0, 06/30/2016, 19:04:00,1.5,12.84,27.28,8.25,8.31,5.2, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 19:06:00.0, 06/30/2016, 19:06:00,1,12.85,27.25,8.29,8.31,5.2, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 19:09:00.0, 06/30/2016, 19:09:00,0.5,12.84,27.26,8.25,8.3,5.3, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-30 20:02:00.0, 06/30/2016, 20:02:00,2.5,12.89,27.22,7.49,8.18,6, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 10:14:00.0, 07/11/2016, 10:14:00,2.5,13.39,27.84,6.9,7.82,5, 5.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 10:16:00.0, 07/11/2016, 10:16:00,1.5,13.29,28.12,6.85,7.81,4.1, 3.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 10:18:00.0, 07/11/2016, 10:18:00,1,13.26,28.24,6.86,7.81,3.6, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 10:20:00.0, 07/11/2016, 10:20:00,0.5,13.25,28.26,6.87,7.81,3.5, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 11:02:00.0, 07/11/2016, 11:02:00,2.5,13.36,27.9,6.9,7.81,7.6, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 11:04:00.0, 07/11/2016, 11:04:00,1.5,13.32,28.01,7.26,7.88,4.5, 5.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 11:06:00.0, 07/11/2016, 11:06:00,1,13.26,28.32,7.28,7.87,4.5, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 11:08:00.0, 07/11/2016, 11:08:00,0.5,13.25,28.33,7.26,7.87,4.4, 5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 12:02:00.0, 07/11/2016, 12:02:00,2,13.36,27.92,7.34,7.88,5.3, 7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 12:04:00.0, 07/11/2016, 12:04:00,1.5,13.3,28.13,7.46,7.9,4.5, 6.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 12:06:00.0, 07/11/2016, 12:06:00,1,13.22,28.42,7.58,7.92,3.8, 5.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-11 12:08:00.0, 07/11/2016, 12:08:00,0.5,13.22,28.52,7.51,7.91,3.6, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 15:02:00.0, 07/12/2016, 15:02:00,2,13.25,28.98,8.01,8,4.3, 5.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 15:05:00.0, 07/12/2016, 15:05:00,1.5,13.25,29,8.09,8.01,4.1, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 15:07:00.0, 07/12/2016, 15:07:00,1,13.25,28.98,8.06,8.01,4, 5.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 15:09:00.0, 07/12/2016, 15:09:00,0.5,13.24,28.99,8.04,8.01,4.4, 4.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 16:02:00.0, 07/12/2016, 16:02:00,2.5,13.28,28.94,7.58,7.94,6.2, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 16:04:00.0, 07/12/2016, 16:04:00,1.5,13.29,28.95,7.59,7.94,5.7, 4.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 16:06:00.0, 07/12/2016, 16:06:00,1,13.28,28.95,7.58,7.93,6, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 16:08:00.0, 07/12/2016, 16:08:00,0.5,13.29,28.95,7.57,7.93,6.2, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 17:02:00.0, 07/12/2016, 17:02:00,2,13.27,28.94,7.79,7.98,5.1, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 17:04:00.0, 07/12/2016, 17:04:00,1.5,13.29,28.91,7.84,7.98,5.1, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 17:06:00.0, 07/12/2016, 17:06:00,1,13.27,28.95,7.87,7.99,4.9, 5.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 17:08:00.0, 07/12/2016, 17:08:00,0.5,13.28,28.94,7.88,7.99,5, 5.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 18:02:00.0, 07/12/2016, 18:02:00,2.5,13.25,28.83,7.75,7.98,6, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 18:04:00.0, 07/12/2016, 18:04:00,1.5,13.25,28.82,7.82,7.98,5.6, 5.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 18:06:00.0, 07/12/2016, 18:06:00,1,13.25,28.79,7.88,7.99,5.4, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 18:08:00.0, 07/12/2016, 18:08:00,0.5,13.24,28.81,7.86,7.99,6.3, 8.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 19:02:00.0, 07/12/2016, 19:02:00,2,13.28,28.71,7.49,7.93,6.8, 5.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 19:04:00.0, 07/12/2016, 19:04:00,1.5,13.27,28.71,7.46,7.93,5.4, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 19:07:00.0, 07/12/2016, 19:07:00,1,13.27,28.7,7.46,7.93,5, 4.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 19:08:00.0, 07/12/2016, 19:08:00,0.5,13.27,28.67,7.48,7.93,4.9, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 20:02:00.0, 07/12/2016, 20:02:00,2,13.22,28.59,7.46,7.94,5.5, 4.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 20:04:00.0, 07/12/2016, 20:04:00,1.5,13.22,28.6,7.45,7.93,4.9, 5.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 20:06:00.0, 07/12/2016, 20:06:00,1,13.23,28.58,7.45,7.93,5.2, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 20:08:00.0, 07/12/2016, 20:08:00,0.5,13.23,28.58,7.44,7.93,5, 4.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 21:02:00.0, 07/12/2016, 21:02:00,2.5,13.24,28.46,7.12,7.88,4.1, 4.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 21:04:00.0, 07/12/2016, 21:04:00,1.5,13.24,28.47,7.1,7.88,4.1, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 21:06:00.0, 07/12/2016, 21:06:00,1,13.24,28.47,7.1,7.88,4.2, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 21:08:00.0, 07/12/2016, 21:08:00,0.5,13.23,28.47,7.07,7.88,4, 4.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 22:02:00.0, 07/12/2016, 22:02:00,2,13.25,28.39,6.99,7.85,4, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 22:04:00.0, 07/12/2016, 22:04:00,1.5,13.24,28.38,6.99,7.87,4.2, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-12 22:06:00.0, 07/12/2016, 22:06:00,1,13.25,28.36,7.02,7.87,4, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 12:15:00.0, 07/14/2016, 12:15:00,2,13.17,28.98,7.07,7.87,3.8, 5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 12:17:00.0, 07/14/2016, 12:17:00,1.5,13.17,29.07,7.15,7.87,3.6, 5.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 12:19:00.0, 07/14/2016, 12:19:00,1,13.18,29.12,7.14,7.87,3.5, 5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 12:21:00.0, 07/14/2016, 12:21:00,0.5,13.17,29.14,7.13,7.88,3.3, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 13:02:00.0, 07/14/2016, 13:02:00,2.5,13.18,29.2,7.12,7.88,3.9, 5.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 13:04:00.0, 07/14/2016, 13:04:00,1.5,13.18,29.47,7.42,7.91,4.2, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 13:06:00.0, 07/14/2016, 13:06:00,1,13.17,29.65,7.54,7.93,4.1, 5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 13:08:00.0, 07/14/2016, 13:08:00,0.5,13.17,29.66,7.58,7.94,3.7, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 14:02:00.0, 07/14/2016, 14:02:00,2,13.11,29.68,7.65,7.96,3.6, 5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 14:04:00.0, 07/14/2016, 14:04:00,1.5,13.09,29.74,7.7,7.96,3.8, 4.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 14:07:00.0, 07/14/2016, 14:07:00,1,13.09,29.76,7.74,7.96,3.2, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 14:08:00.0, 07/14/2016, 14:08:00,0.5,13.11,29.77,7.73,7.97,3.2, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 15:02:00.0, 07/14/2016, 15:02:00,2.5,13.13,29.49,6.95,7.83,4.8, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 15:04:00.0, 07/14/2016, 15:04:00,1.5,13.1,30.05,7.75,7.97,3.4, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 15:06:00.0, 07/14/2016, 15:06:00,1,13.09,30.12,7.8,7.97,3.1, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 15:08:00.0, 07/14/2016, 15:08:00,0.5,13.08,30.12,7.82,7.98,3.3, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 16:02:00.0, 07/14/2016, 16:02:00,2.5,13.12,29.56,6.45,7.75,6.6, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 16:04:00.0, 07/14/2016, 16:04:00,1.5,13.07,30.16,7.75,7.98,3.4, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 16:06:00.0, 07/14/2016, 16:06:00,1,13.07,30.24,7.88,7.99,3.4, 4.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 16:08:00.0, 07/14/2016, 16:08:00,0.5,13.07,30.24,7.89,7.99,3.2, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 17:02:00.0, 07/14/2016, 17:02:00,2.5,13.13,29.68,6.83,7.81,6.2, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 17:04:00.0, 07/14/2016, 17:04:00,1.5,13.06,30.12,7.7,7.96,3.7, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 17:06:00.0, 07/14/2016, 17:06:00,1,13.07,30.12,7.76,7.97,4.1, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 17:08:00.0, 07/14/2016, 17:08:00,0.5,13.06,30.14,7.78,7.98,3.5, 3.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 18:02:00.0, 07/14/2016, 18:02:00,2.5,13.13,29.9,6.82,7.8,5.2, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 18:04:00.0, 07/14/2016, 18:04:00,1.5,13.09,30.21,7.79,7.96,3.4, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 18:06:00.0, 07/14/2016, 18:06:00,1,13.09,30.21,7.87,7.96,3.3, 4.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 18:08:00.0, 07/14/2016, 18:08:00,0.5,13.08,30.21,7.91,7.97,3.3, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 19:02:00.0, 07/14/2016, 19:02:00,2.5,13.1,30.06,7.25,7.87,5.4, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 19:04:00.0, 07/14/2016, 19:04:00,1.5,13.09,30.11,7.53,7.91,3.9, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 19:06:00.0, 07/14/2016, 19:06:00,1,13.09,30.1,7.56,7.91,3.7, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 19:08:00.0, 07/14/2016, 19:08:00,0.5,13.09,30.07,7.6,7.92,3.5, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 20:02:00.0, 07/14/2016, 20:02:00,2.5,13.05,29.88,7.58,7.91,4.4, 4.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 20:04:00.0, 07/14/2016, 20:04:00,1.5,13.04,29.84,7.61,7.91,3.7, 5.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 20:06:00.0, 07/14/2016, 20:06:00,1,13.03,29.81,7.57,7.92,3.7, 5.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 20:08:00.0, 07/14/2016, 20:08:00,0.5,13.04,29.8,7.53,7.92,4.3, 6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 21:02:00.0, 07/14/2016, 21:02:00,2.5,13.1,29.75,7.25,7.87,4.6, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 21:04:00.0, 07/14/2016, 21:04:00,1.5,13.09,29.73,7.31,7.89,4.4, 4.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 21:06:00.0, 07/14/2016, 21:06:00,1,13.09,29.75,7.31,7.89,4.3, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 21:08:00.0, 07/14/2016, 21:08:00,0.5,13.1,29.75,7.3,7.89,4.5, 4.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 22:02:00.0, 07/14/2016, 22:02:00,2.5,13.05,29.44,6.99,7.83,4.3, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 22:04:00.0, 07/14/2016, 22:04:00,1.5,13.04,29.43,6.96,7.83,4, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 22:06:00.0, 07/14/2016, 22:06:00,1,13.06,29.36,6.98,7.83,3.9, 4.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 22:08:00.0, 07/14/2016, 22:08:00,0.5,13.05,29.34,7.01,7.85,4.1, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 23:02:00.0, 07/14/2016, 23:02:00,2.5,13.19,29.52,6.97,7.83,4.7, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 23:04:00.0, 07/14/2016, 23:04:00,1.5,13.2,29.51,7.02,7.84,4.8, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 23:06:00.0, 07/14/2016, 23:06:00,1,13.2,29.52,7.09,7.85,3.9, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-14 23:08:00.0, 07/14/2016, 23:08:00,0.5,13.2,29.5,7.06,7.85,4.2, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 00:02:00.0, 07/15/2016, 00:02:00,2.5,13.21,29.56,6.88,7.82,3.7, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 00:04:00.0, 07/15/2016, 00:04:00,1.5,13.2,29.57,6.95,7.82,3.8, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 00:06:00.0, 07/15/2016, 00:06:00,1,13.21,29.56,6.95,7.83,3.7, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 00:08:00.0, 07/15/2016, 00:08:00,0.5,13.21,29.56,6.97,7.84,3.6, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 01:02:00.0, 07/15/2016, 01:02:00,2,13.13,29.36,6.54,7.76,3.1, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 01:04:00.0, 07/15/2016, 01:04:00,1.5,13.09,29.31,6.39,7.74,3.2, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 01:06:00.0, 07/15/2016, 01:06:00,1,13.11,29.29,6.39,7.74,3.6, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 01:08:00.0, 07/15/2016, 01:08:00,0.5,13.1,29.27,6.34,7.74,3.3, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 02:02:00.0, 07/15/2016, 02:02:00,2,13.1,29.38,5.85,7.66,3.6, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 02:04:00.0, 07/15/2016, 02:04:00,1.5,13.1,29.39,6.1,7.71,3.8, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 02:06:00.0, 07/15/2016, 02:06:00,1,13.1,29.39,6.1,7.7,3.7, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 02:08:00.0, 07/15/2016, 02:08:00,0.5,13.09,29.4,6.08,7.71,3.5, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 03:02:00.0, 07/15/2016, 03:02:00,2.5,13.08,29.16,6.29,7.71,4.1, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 03:04:00.0, 07/15/2016, 03:04:00,1.5,13.07,29.17,6.27,7.72,4, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 03:06:00.0, 07/15/2016, 03:06:00,1,13.07,29.17,6.28,7.72,3.8, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 03:08:00.0, 07/15/2016, 03:08:00,0.5,13.09,29.17,6.28,7.73,4.1, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 04:02:00.0, 07/15/2016, 04:02:00,2,13.07,29.02,6.26,7.69,3.7, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 04:04:00.0, 07/15/2016, 04:04:00,1.5,13.09,29.02,6.31,7.7,3.6, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 04:06:00.0, 07/15/2016, 04:06:00,1,13.07,29.03,6.31,7.7,3.5, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 04:08:00.0, 07/15/2016, 04:08:00,0.5,13.07,29.03,6.31,7.72,3.8, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 05:02:00.0, 07/15/2016, 05:02:00,2,13.07,29,6.08,7.68,4.1, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 05:04:00.0, 07/15/2016, 05:04:00,1.5,13.05,29,6.13,7.68,3.7, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 05:06:00.0, 07/15/2016, 05:06:00,1,13.04,28.99,6.14,7.68,4.4, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 05:08:00.0, 07/15/2016, 05:08:00,0.5,13.06,28.99,6.13,7.69,4, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 06:02:00.0, 07/15/2016, 06:02:00,2,13.07,29.09,5.91,7.64,3.9, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 06:04:00.0, 07/15/2016, 06:04:00,1.5,13.07,29.1,5.92,7.65,4.2, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 06:07:00.0, 07/15/2016, 06:07:00,1,13.07,29.12,5.95,7.65,4.2, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 06:09:00.0, 07/15/2016, 06:09:00,0.5,13.09,29.1,5.94,7.66,4, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 07:02:00.0, 07/15/2016, 07:02:00,2.5,13.08,29.04,5.66,7.61,7.6, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 07:04:00.0, 07/15/2016, 07:04:00,1.5,13.07,29.14,5.86,7.64,4.1, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 07:06:00.0, 07/15/2016, 07:06:00,1,13.09,29.15,5.93,7.64,4, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 07:08:00.0, 07/15/2016, 07:08:00,0.5,13.09,29.16,5.93,7.66,4, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 08:02:00.0, 07/15/2016, 08:02:00,2.5,13.08,28.98,5.83,7.63,8.2, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-07-15 08:04:00.0, 07/15/2016, 08:04:00,1.5,13.07,29.06,6.13,7.66,3.6, 3.5
